timestamp,run_id,ground_truth,test_condition,camera_read_ms,efficientnet_label,efficientnet_confidence,efficientnet_preprocessing_ms,efficientnet_inference_ms,resnet50_label,resnet50_confidence,resnet50_preprocessing_ms,resnet50_inference_ms,densenet121_label,densenet121_confidence,densenet121_preprocessing_ms,densenet121_inference_ms,shufflenet_label,shufflenet_confidence,shufflenet_preprocessing_ms,shufflenet_inference_ms,hard_voting_label,soft_voting_label,soft_voting_confidence,weighted_voting_label,weighted_voting_confidence,agreement_count,number_of_models,ensemble_ms,total_latency_ms,fps,cpu_percent,ram_percent,process_ram_mb,cpu_temperature_c
2026-07-27T01:20:55.650,RT_20260727_012054_000211,,real_time_webcam,2.13,Metal,0.614056,5.12,113.85,Metal,0.984594,5.43,717.84,Metal,0.770152,5.39,443.39,Metal,0.467803,5.39,31.29,Metal,Metal,0.709151,Metal,0.715248,4,4,0.44,1329.68,0.752,51.7,24.3,602.21,49.17
2026-07-27T01:20:57.034,RT_20260727_012055_000212,,real_time_webcam,2.97,Metal,0.719681,5.29,143.17,Metal,0.846342,5.13,718.14,Metal,0.859299,5.05,448.22,Metal,0.430723,5.17,31.39,Metal,Metal,0.714011,Metal,0.72026,4,4,0.44,1363.59,0.733,55.8,24.3,602.21,49.17
2026-07-27T01:20:58.380,RT_20260727_012057_000213,,real_time_webcam,1.63,Metal,0.829821,5.14,114.28,Metal,0.748854,5.43,714.77,Paper,0.553873,5.34,444.99,Metal,0.455941,5.38,30.86,Metal,Metal,0.588387,Metal,0.58983,3,4,0.42,1328.2,0.753,52.1,24.3,602.21,50.15
2026-07-27T01:20:59.768,RT_20260727_012058_000214,,real_time_webcam,2.97,Metal,0.71987,5.37,142.35,Metal,0.969921,4.98,722.64,Metal,0.682547,5.28,447.1,Metal,0.463226,5.2,31.79,Metal,Metal,0.708891,Metal,0.714381,4,4,0.43,1366.73,0.732,56.9,24.3,602.21,49.17
2026-07-27T01:21:01.127,RT_20260727_012059_000215,,real_time_webcam,1.49,Metal,0.615386,5.23,113.58,Metal,0.951542,5.45,715.38,Metal,0.903295,5.45,458.16,Metal,0.440549,5.48,31.04,Metal,Metal,0.727693,Metal,0.734863,4,4,0.44,1341.81,0.745,52.9,24.3,602.21,50.15
2026-07-27T01:21:02.492,RT_20260727_012101_000216,,real_time_webcam,3.06,Paper,0.564005,5.26,149.07,Metal,0.961839,5.2,675.11,Metal,0.9781,5.21,465.13,Metal,0.469187,5.21,31.18,Metal,Metal,0.695963,Metal,0.703205,3,4,0.44,1343.44,0.744,55.8,24.3,602.21,49.66
2026-07-27T01:21:03.805,RT_20260727_012102_000217,,real_time_webcam,1.48,Metal,0.725364,5.14,115.33,Metal,0.960499,5.5,664.23,Metal,0.788097,5.19,461.75,Metal,0.441901,5.39,31.17,Metal,Metal,0.728965,Metal,0.735432,4,4,0.43,1295.71,0.772,51.4,24.3,602.21,50.15
2026-07-27T01:21:05.159,RT_20260727_012103_000218,,real_time_webcam,1.76,Metal,0.617197,6.06,149.36,Metal,0.982875,5.31,662.79,Metal,0.875944,5.22,466.61,Metal,0.430794,5.23,31.47,Metal,Metal,0.726703,Metal,0.73407,4,4,0.49,1334.2,0.75,55.2,24.3,602.21,49.66
2026-07-27T01:21:06.476,RT_20260727_012105_000219,,real_time_webcam,1.62,Paper,0.679436,5.14,115.59,Metal,0.751792,5.5,667.79,Metal,0.703182,5.13,462.23,Metal,0.442376,5.28,31.64,Metal,Metal,0.515401,Metal,0.519458,3,4,0.44,1300.41,0.769,52.8,24.3,602.21,50.15
2026-07-27T01:21:07.835,RT_20260727_012106_000220,,real_time_webcam,3.08,Paper,0.964521,5.35,147.37,Paper,0.987493,5.15,671.24,Paper,0.480073,5.06,465.09,CardBoard,0.719273,5.2,31.22,Paper,Paper,0.645703,Paper,0.654695,3,4,0.43,1337.68,0.748,56.1,24.2,602.21,50.15
2026-07-27T01:21:09.144,RT_20260727_012107_000221,,real_time_webcam,1.54,Paper,0.783283,5.39,115.31,Metal,0.589027,5.5,658.53,Paper,0.689158,5.33,461.96,Metal,0.710163,5.33,31.22,Paper,Paper,0.495016,Paper,0.501759,2,4,0.45,1290.64,0.775,51.0,24.2,602.21,50.15
2026-07-27T01:21:10.518,RT_20260727_012109_000222,,real_time_webcam,1.66,Paper,0.985929,6.12,165.96,Paper,0.699387,5.23,665.3,CardBoard,0.494511,4.97,466.87,CardBoard,0.515273,5.23,31.6,Paper,Paper,0.573778,Paper,0.580356,2,4,0.45,1353.32,0.739,54.4,24.3,602.21,50.15
2026-07-27T01:21:11.841,RT_20260727_012110_000223,,real_time_webcam,1.52,Paper,0.853101,5.19,116.45,Paper,0.925041,5.47,673.49,Paper,0.361783,5.22,460.43,CardBoard,0.391633,5.27,31.02,Paper,Paper,0.576163,Paper,0.583609,3,4,0.44,1304.53,0.767,51.7,24.3,602.21,49.66
2026-07-27T01:21:13.213,RT_20260727_012111_000224,,real_time_webcam,1.81,Paper,0.965313,6.24,150.83,Paper,0.99975,5.23,666.74,CardBoard,0.516795,5.24,479.67,Paper,0.632127,4.92,30.97,Paper,Paper,0.731289,Paper,0.732135,3,4,0.43,1351.91,0.74,55.0,24.3,602.21,50.15
2026-07-27T01:21:14.530,RT_20260727_012113_000225,,real_time_webcam,1.49,Paper,0.994586,5.16,117.45,Paper,0.966039,5.52,667.58,CardBoard,0.419148,5.15,459.92,Plastic,0.356205,5.47,31.02,Paper,Paper,0.650178,Paper,0.656697,2,4,0.43,1299.27,0.77,51.5,24.3,602.21,49.17
2026-07-27T01:21:15.882,RT_20260727_012114_000226,,real_time_webcam,2.9,Paper,0.969282,5.33,148.82,Paper,0.986743,5.1,663.74,Paper,0.519023,4.94,462.81,Paper,0.596198,4.94,31.41,Paper,Paper,0.767812,Paper,0.770414,4,4,0.44,1329.08,0.752,55.8,24.3,602.21,50.15
2026-07-27T01:21:17.196,RT_20260727_012115_000227,,real_time_webcam,1.62,Paper,0.979337,5.14,115.78,Paper,0.700583,5.5,664.73,Paper,0.789389,5.41,461.22,Paper,0.659007,5.36,31.02,Paper,Paper,0.782079,Paper,0.783422,4,4,0.43,1296.22,0.771,52.2,24.3,602.21,50.15
2026-07-27T01:21:18.545,RT_20260727_012117_000228,,real_time_webcam,1.91,Paper,0.940449,5.89,139.62,Paper,0.949201,5.48,669.87,CardBoard,0.492624,5.26,462.47,Paper,0.601481,5.17,32.32,Paper,Paper,0.678663,Paper,0.67885,3,4,0.43,1328.24,0.753,56.2,24.2,602.21,49.17
2026-07-27T01:21:19.858,RT_20260727_012118_000229,,real_time_webcam,1.52,Paper,0.993512,5.16,113.93,Paper,0.986202,5.35,668.01,Paper,0.586971,5.2,458.61,Paper,0.6892,5.15,31.2,Paper,Paper,0.813971,Paper,0.815658,4,4,0.43,1294.65,0.772,52.6,24.2,602.21,49.66
2026-07-27T01:21:21.214,RT_20260727_012119_000230,,real_time_webcam,1.7,Paper,0.992194,6.1,145.52,Paper,0.998094,5.34,668.6,CardBoard,0.811638,5.21,466.44,Paper,0.515906,5.22,31.2,Paper,Paper,0.661084,Paper,0.662355,3,4,0.42,1335.68,0.749,56.8,24.3,602.21,50.63
2026-07-27T01:21:22.528,RT_20260727_012121_000231,,real_time_webcam,1.52,Paper,0.917599,5.18,114.95,Paper,0.637549,5.38,664.63,Paper,0.66811,5.45,459.53,Paper,0.568767,5.46,31.11,Paper,Paper,0.698006,Paper,0.699354,4,4,0.43,1293.74,0.773,51.4,24.3,602.21,50.15
2026-07-27T01:21:23.886,RT_20260727_012122_000232,,real_time_webcam,3.0,Paper,0.710101,5.39,151.75,CardBoard,0.999517,5.21,665.06,CardBoard,0.676739,4.98,465.11,CardBoard,0.377559,4.95,31.44,CardBoard,CardBoard,0.577769,CardBoard,0.584544,3,4,0.44,1335.9,0.749,54.8,24.3,602.21,50.63
2026-07-27T01:21:25.200,RT_20260727_012123_000233,,real_time_webcam,1.48,Paper,0.959353,5.25,116.64,CardBoard,0.596956,5.3,663.75,CardBoard,0.4808,5.21,459.62,Plastic,0.3479,5.47,31.12,CardBoard,Paper,0.522455,Paper,0.524013,1,4,0.43,1294.35,0.773,50.7,24.3,602.21,50.63
2026-07-27T01:21:26.572,RT_20260727_012125_000234,,real_time_webcam,1.62,Paper,0.908334,5.84,154.25,CardBoard,0.617978,5.02,672.92,Paper,0.576053,5.22,468.37,Paper,0.463332,5.47,31.27,Paper,Paper,0.580382,Paper,0.580648,3,4,0.43,1351.25,0.74,56.2,24.3,602.21,51.61
2026-07-27T01:21:27.890,RT_20260727_012126_000235,,real_time_webcam,1.59,Paper,0.946793,5.15,119.07,CardBoard,0.698974,5.16,663.31,CardBoard,0.531739,5.45,462.71,Paper,0.370605,5.14,31.27,Paper,Paper,0.512382,Paper,0.512489,2,4,0.45,1299.27,0.77,51.6,24.3,602.21,50.15
2026-07-27T01:21:29.253,RT_20260727_012127_000236,,real_time_webcam,1.57,Paper,0.920305,5.95,150.56,Paper,0.591455,5.13,668.24,Paper,0.521604,5.25,469.11,Paper,0.386172,5.24,31.24,Paper,Paper,0.604884,Paper,0.607598,4,4,0.44,1342.77,0.745,56.6,24.3,602.21,50.63
2026-07-27T01:21:30.577,RT_20260727_012129_000237,,real_time_webcam,1.56,Paper,0.590194,5.16,119.22,Paper,0.995299,5.2,670.22,CardBoard,0.914556,5.19,462.04,Paper,0.355254,5.43,31.19,Paper,Paper,0.503548,Paper,0.506594,3,4,0.43,1305.64,0.766,52.1,24.3,602.21,50.15
2026-07-27T01:21:31.932,RT_20260727_012130_000238,,real_time_webcam,3.04,Paper,0.845255,5.38,152.36,Paper,0.982005,5.01,662.69,CardBoard,0.718779,4.97,464.43,Paper,0.338556,5.1,31.09,Paper,Paper,0.608335,Paper,0.612967,3,4,0.43,1333.04,0.75,55.3,24.3,602.21,51.12
2026-07-27T01:21:33.255,RT_20260727_012131_000239,,real_time_webcam,1.63,Paper,0.994124,5.24,119.48,Paper,0.973044,5.24,668.39,CardBoard,0.468206,5.51,461.87,Plastic,0.497045,5.2,31.11,Paper,Paper,0.673203,Paper,0.678322,2,4,0.48,1304.1,0.767,51.6,24.3,602.21,50.63
2026-07-27T01:21:34.636,RT_20260727_012133_000240,,real_time_webcam,1.79,Paper,0.990674,6.06,158.63,Paper,0.980719,4.97,677.93,CardBoard,0.512294,5.06,469.16,Paper,0.437489,5.32,31.4,Paper,Paper,0.701019,Paper,0.705101,3,4,0.44,1360.58,0.735,54.8,24.3,602.21,49.17
2026-07-27T01:21:35.961,RT_20260727_012134_000241,,real_time_webcam,1.48,Paper,0.994331,5.21,119.4,Paper,0.992503,5.33,672.61,CardBoard,0.732152,5.5,461.08,Paper,0.453908,5.18,31.22,Paper,Paper,0.660523,Paper,0.663114,3,4,0.43,1307.53,0.765,51.1,24.3,602.21,49.17
2026-07-27T01:21:37.328,RT_20260727_012135_000242,,real_time_webcam,1.62,Paper,0.997975,6.27,149.97,Paper,0.985673,5.05,672.78,CardBoard,0.52162,5.22,468.69,Paper,0.418349,5.25,31.44,Paper,Paper,0.707902,Paper,0.712547,3,4,0.44,1346.74,0.743,56.9,24.3,602.21,50.15
2026-07-27T01:21:38.651,RT_20260727_012137_000243,,real_time_webcam,1.63,Paper,0.990144,5.14,115.11,Paper,0.989394,5.44,675.34,CardBoard,0.57568,5.46,459.26,Paper,0.432079,5.49,31.32,Paper,Paper,0.695528,Paper,0.699586,3,4,0.43,1304.6,0.767,51.6,24.3,602.21,50.15
2026-07-27T01:21:40.019,RT_20260727_012138_000244,,real_time_webcam,2.97,Paper,0.972395,5.49,153.72,Paper,0.974964,5.26,671.74,CardBoard,0.540083,5.23,465.99,Paper,0.506967,5.25,30.84,Paper,Paper,0.689358,Paper,0.691715,3,4,0.5,1345.63,0.743,55.5,24.3,602.21,49.17
2026-07-27T01:21:41.334,RT_20260727_012140_000245,,real_time_webcam,1.64,Paper,0.945856,5.22,114.93,Paper,0.939047,5.53,668.13,CardBoard,0.57222,5.43,459.36,Paper,0.404281,5.41,31.37,Paper,Paper,0.634207,Paper,0.637431,3,4,0.44,1297.38,0.771,52.2,24.3,602.21,50.15
2026-07-27T01:21:42.710,RT_20260727_012141_000246,,real_time_webcam,2.98,Paper,0.991846,5.51,147.04,Paper,0.774268,5.32,671.73,Paper,0.63451,5.22,478.99,Paper,0.427192,5.23,31.29,Paper,Paper,0.706954,Paper,0.71126,4,4,0.43,1352.42,0.739,55.5,24.3,602.21,49.66
2026-07-27T01:21:44.037,RT_20260727_012142_000247,,real_time_webcam,1.58,Paper,0.99095,5.14,122.02,Paper,0.744338,5.18,671.45,Paper,0.616207,5.44,462.3,Paper,0.451406,5.2,31.35,Paper,Paper,0.700725,Paper,0.704314,4,4,0.43,1310.08,0.763,50.8,24.3,602.21,51.12
2026-07-27T01:21:45.410,RT_20260727_012144_000248,,real_time_webcam,1.78,Paper,0.978195,5.93,152.44,Metal,0.805544,5.25,670.03,CardBoard,0.542833,5.19,474.84,Paper,0.403514,5.23,31.14,Paper,Paper,0.489253,Paper,0.487722,2,4,0.43,1352.06,0.74,55.7,24.3,602.21,50.15
2026-07-27T01:21:46.735,RT_20260727_012145_000249,,real_time_webcam,1.59,Paper,0.986466,5.12,123.81,Metal,0.510903,5.5,667.77,CardBoard,0.616292,5.4,461.43,Paper,0.562272,5.42,31.06,Paper,Paper,0.594181,Paper,0.592245,2,4,0.44,1307.56,0.765,51.4,24.3,602.21,49.17
2026-07-27T01:21:48.099,RT_20260727_012146_000250,,real_time_webcam,1.78,Paper,0.980684,5.83,154.63,Paper,0.81547,5.39,666.89,Paper,0.541508,5.28,465.81,Paper,0.452031,5.26,31.23,Paper,Paper,0.697423,Paper,0.701028,4,4,0.43,1342.37,0.745,55.6,24.3,602.21,49.66
2026-07-27T01:21:49.420,RT_20260727_012148_000251,,real_time_webcam,1.51,Paper,0.977987,5.19,115.1,Paper,0.929372,5.51,672.69,CardBoard,0.794122,5.45,460.2,Paper,0.388991,5.48,30.94,Paper,Paper,0.609331,Paper,0.611986,3,4,0.44,1302.55,0.768,50.8,24.3,602.21,49.66
2026-07-27T01:21:50.782,RT_20260727_012149_000252,,real_time_webcam,2.3,Paper,0.993802,6.03,144.21,Paper,0.812601,5.05,678.76,Paper,0.508259,5.26,463.37,Paper,0.439078,4.99,31.6,Paper,Paper,0.688435,Paper,0.691987,4,4,0.43,1341.32,0.746,56.0,24.3,602.21,49.17
2026-07-27T01:21:52.104,RT_20260727_012150_000253,,real_time_webcam,1.49,Paper,0.988152,5.24,114.38,Paper,0.807927,5.48,672.95,CardBoard,0.667657,5.47,461.63,Paper,0.416221,5.42,31.24,Paper,Paper,0.605722,Paper,0.607525,3,4,0.43,1303.85,0.767,51.9,24.3,602.21,49.66
2026-07-27T01:21:53.473,RT_20260727_012152_000254,,real_time_webcam,1.87,Paper,0.98238,5.89,151.76,Paper,0.739035,5.22,678.27,CardBoard,0.498748,5.27,463.46,Paper,0.454915,4.98,31.17,Paper,Paper,0.661349,Paper,0.663827,3,4,0.43,1348.07,0.742,56.1,24.2,602.21,49.66
2026-07-27T01:21:54.798,RT_20260727_012153_000255,,real_time_webcam,1.68,Paper,0.99507,5.12,115.6,Paper,0.823211,5.42,674.38,CardBoard,0.476773,5.41,462.11,Paper,0.343963,5.13,31.23,Paper,Paper,0.641739,Paper,0.64608,3,4,0.44,1306.38,0.765,52.0,24.2,602.21,50.63
2026-07-27T01:21:56.159,RT_20260727_012154_000256,,real_time_webcam,1.68,Paper,0.558972,6.19,154.12,Paper,0.636349,5.2,667.86,Paper,0.4735,5.17,463.84,Plastic,0.641911,5.21,31.15,Paper,Paper,0.428732,Paper,0.436397,3,4,0.44,1340.82,0.746,55.6,24.2,602.21,49.17
2026-07-27T01:21:57.485,RT_20260727_012156_000257,,real_time_webcam,1.56,Paper,0.953338,5.08,117.79,CardBoard,0.995046,5.59,674.43,CardBoard,0.749214,5.39,461.42,Paper,0.323434,5.37,30.93,CardBoard,CardBoard,0.488253,CardBoard,0.498234,2,4,0.44,1307.98,0.765,51.3,24.2,602.21,50.63
2026-07-27T01:21:58.859,RT_20260727_012157_000258,,real_time_webcam,3.01,Paper,0.949728,5.32,156.0,CardBoard,0.881293,5.33,679.03,CardBoard,0.913552,5.37,462.11,Plastic,0.431604,5.0,31.0,CardBoard,CardBoard,0.492412,CardBoard,0.503554,2,4,0.45,1351.27,0.74,55.2,24.3,602.21,50.63
2026-07-27T01:22:00.185,RT_20260727_012158_000259,,real_time_webcam,1.6,Paper,0.989367,5.18,118.36,Metal,0.764662,5.2,672.72,CardBoard,0.433834,5.09,461.91,Paper,0.3951,5.39,31.13,Paper,Paper,0.496334,Paper,0.495138,2,4,0.44,1306.96,0.765,51.4,24.3,602.21,49.17
2026-07-27T01:22:01.575,RT_20260727_012200_000260,,real_time_webcam,1.57,Paper,0.993837,5.86,153.33,Paper,0.66893,5.2,698.21,CardBoard,0.610964,5.32,463.74,Paper,0.519964,5.24,31.06,Paper,Paper,0.599465,Paper,0.598688,3,4,0.44,1369.98,0.73,57.2,24.2,602.21,51.12
2026-07-27T01:22:02.890,RT_20260727_012201_000261,,real_time_webcam,1.5,Paper,0.993426,5.21,119.44,Paper,0.88712,5.41,661.57,CardBoard,0.804255,5.45,460.62,Paper,0.431121,5.37,31.29,Paper,Paper,0.613714,Paper,0.615438,3,4,0.44,1296.4,0.771,51.0,24.2,602.21,50.63
2026-07-27T01:22:04.241,RT_20260727_012202_000262,,real_time_webcam,3.1,Paper,0.998024,5.25,145.32,Paper,0.722476,5.2,667.62,CardBoard,0.408353,5.2,462.53,Paper,0.425285,4.92,31.16,Paper,Paper,0.593091,Paper,0.594219,3,4,0.43,1329.26,0.752,55.3,24.2,602.21,50.15
2026-07-27T01:22:05.564,RT_20260727_012204_000263,,real_time_webcam,1.66,Paper,0.996814,5.07,114.7,Paper,0.944254,5.39,671.82,Paper,0.736052,5.45,463.27,Paper,0.578519,5.35,31.33,Paper,Paper,0.81391,Paper,0.817958,4,4,0.42,1304.37,0.767,51.4,24.2,602.21,50.15
2026-07-27T01:22:06.934,RT_20260727_012205_000264,,real_time_webcam,3.13,Paper,0.994178,5.36,149.64,Paper,0.877778,5.2,681.98,CardBoard,0.926025,5.2,463.18,Plastic,0.707507,4.94,31.08,Paper,Paper,0.54365,Paper,0.547317,2,4,0.43,1348.54,0.742,56.2,24.3,602.21,50.63
2026-07-27T01:22:08.260,RT_20260727_012206_000265,,real_time_webcam,1.5,Paper,0.974871,5.12,119.78,Paper,0.96173,5.41,673.47,Paper,0.543208,5.35,460.04,Paper,0.49855,5.36,31.51,Paper,Paper,0.74459,Paper,0.748628,4,4,0.44,1308.09,0.764,51.5,24.3,602.21,50.15
2026-07-27T01:22:09.630,RT_20260727_012208_000266,,real_time_webcam,1.96,Paper,0.986005,6.09,159.9,CardBoard,0.852656,5.18,669.17,Plastic,0.433129,5.14,464.41,Plastic,0.564622,5.11,31.2,Plastic,Paper,0.393325,Paper,0.39047,1,4,0.43,1348.24,0.742,54.7,24.3,602.21,49.17
2026-07-27T01:22:10.948,RT_20260727_012209_000267,,real_time_webcam,1.8,Paper,0.979928,5.05,120.39,Paper,0.512663,5.37,664.45,Paper,0.55505,5.54,460.57,Plastic,0.602981,5.05,31.18,Paper,Paper,0.572801,Paper,0.577296,3,4,0.42,1299.62,0.769,51.5,24.3,602.21,50.15
2026-07-27T01:22:12.309,RT_20260727_012210_000268,,real_time_webcam,1.96,Paper,0.992588,5.92,155.13,Paper,0.593358,4.95,665.74,CardBoard,0.460406,5.11,464.99,Paper,0.490778,5.12,31.54,Paper,Paper,0.581273,Paper,0.580583,3,4,0.44,1340.53,0.746,55.5,24.3,602.21,49.66
2026-07-27T01:22:13.626,RT_20260727_012212_000269,,real_time_webcam,1.8,Paper,0.991356,5.09,116.12,Paper,0.945099,5.12,667.99,Paper,0.538346,5.36,459.96,Paper,0.458223,5.36,31.23,Paper,Paper,0.733256,Paper,0.737743,4,4,0.43,1298.27,0.77,51.8,24.3,602.21,50.15
2026-07-27T01:22:14.986,RT_20260727_012213_000270,,real_time_webcam,3.07,Paper,0.922943,5.23,150.81,Paper,0.795792,5.19,668.63,Paper,0.596267,5.2,464.85,Plastic,0.444775,4.86,31.37,Paper,Paper,0.633318,Paper,0.640619,3,4,0.43,1338.14,0.747,55.8,24.3,602.21,50.63
2026-07-27T01:22:16.300,RT_20260727_012215_000271,,real_time_webcam,1.77,Plastic,0.491093,5.1,116.23,Paper,0.994932,5.4,665.32,Plastic,0.817242,5.08,460.33,Plastic,0.748358,5.34,30.76,Plastic,Plastic,0.514889,Plastic,0.509559,3,4,0.43,1295.59,0.772,51.3,24.3,602.21,49.66
2026-07-27T01:22:17.663,RT_20260727_012216_000272,,real_time_webcam,3.0,Paper,0.93306,5.36,153.91,Paper,0.523833,4.93,671.01,Paper,0.539226,5.23,462.75,Paper,0.46689,5.15,31.27,Paper,Paper,0.615752,Paper,0.616869,4,4,0.43,1341.67,0.745,56.4,24.3,602.21,49.66
2026-07-27T01:22:18.992,RT_20260727_012217_000273,,real_time_webcam,1.54,Paper,0.963454,5.06,117.53,Paper,0.842148,5.53,675.61,Paper,0.441178,5.41,464.13,CardBoard,0.300694,5.27,30.93,Paper,Paper,0.633678,Paper,0.63924,3,4,0.43,1311.47,0.763,51.5,24.3,602.21,50.63
2026-07-27T01:22:20.353,RT_20260727_012219_000274,,real_time_webcam,1.62,Paper,0.965867,5.73,154.62,Paper,0.957517,4.9,668.21,Paper,0.562381,5.14,463.51,CardBoard,0.303138,4.92,31.31,Paper,Paper,0.681069,Paper,0.689089,3,4,0.44,1340.39,0.746,55.6,24.3,602.21,50.63
2026-07-27T01:22:21.668,RT_20260727_012220_000275,,real_time_webcam,1.53,Paper,0.898013,5.09,116.62,Paper,0.806397,5.4,664.54,Paper,0.299574,5.35,461.12,CardBoard,0.306352,5.28,30.92,Paper,Paper,0.537685,Paper,0.54408,3,4,0.43,1296.32,0.771,52.0,24.3,602.21,50.15
2026-07-27T01:22:23.027,RT_20260727_012221_000276,,real_time_webcam,2.96,Paper,0.795027,5.33,147.65,CardBoard,0.867009,5.18,671.88,Paper,0.802591,4.85,463.62,CardBoard,0.29113,4.96,31.01,Paper,Paper,0.456639,Paper,0.461793,2,4,0.5,1336.55,0.748,56.8,24.3,602.21,50.15
2026-07-27T01:22:24.355,RT_20260727_012223_000277,,real_time_webcam,1.46,Paper,0.691055,5.09,117.41,Food Waste,0.498162,5.09,676.4,CardBoard,0.626329,5.43,462.17,Metal,0.425997,5.41,31.24,CardBoard,CardBoard,0.30867,CardBoard,0.315054,1,4,0.46,1310.31,0.763,52.6,24.3,602.21,49.17
2026-07-27T01:22:25.729,RT_20260727_012224_000278,,real_time_webcam,2.95,Paper,0.955998,5.31,150.21,Paper,0.668456,5.23,678.92,Paper,0.567174,5.19,467.67,Paper,0.484164,5.15,31.37,Paper,Paper,0.668948,Paper,0.671115,4,4,0.43,1351.04,0.74,55.9,24.4,602.21,50.63
2026-07-27T01:22:27.051,RT_20260727_012225_000279,,real_time_webcam,1.66,Plastic,0.541819,5.01,119.41,CardBoard,0.772746,5.38,668.43,Paper,0.951147,5.4,462.69,CardBoard,0.447134,5.11,31.06,CardBoard,Paper,0.337353,Paper,0.343744,1,4,0.43,1304.48,0.767,52.3,24.4,602.21,50.15
2026-07-27T01:22:28.426,RT_20260727_012227_000280,,real_time_webcam,2.07,CardBoard,0.827226,5.43,161.1,CardBoard,0.983346,4.92,672.09,CardBoard,0.895351,5.23,465.61,CardBoard,0.941246,5.15,31.11,CardBoard,CardBoard,0.911792,CardBoard,0.911753,4,4,0.44,1352.62,0.739,55.2,24.3,602.21,50.15
2026-07-27T01:22:29.736,RT_20260727_012228_000281,,real_time_webcam,1.59,CardBoard,0.904678,5.08,115.82,CardBoard,0.881347,5.39,661.14,CardBoard,0.810202,5.38,458.87,CardBoard,0.922197,5.4,31.58,CardBoard,CardBoard,0.879606,CardBoard,0.878514,4,4,0.43,1290.66,0.775,51.4,24.3,602.21,50.15
2026-07-27T01:22:31.113,RT_20260727_012229_000282,,real_time_webcam,1.95,CardBoard,0.911394,5.72,158.05,CardBoard,0.906696,5.16,676.39,CardBoard,0.844833,5.17,465.57,CardBoard,0.931311,4.91,31.21,CardBoard,CardBoard,0.898558,CardBoard,0.897766,4,4,0.43,1354.17,0.738,55.9,24.4,602.21,49.66
2026-07-27T01:22:32.436,RT_20260727_012231_000283,,real_time_webcam,1.54,CardBoard,0.870183,5.11,115.51,CardBoard,0.980542,5.42,669.05,CardBoard,0.611133,5.08,465.22,CardBoard,0.87826,5.29,31.32,CardBoard,CardBoard,0.83503,CardBoard,0.833967,4,4,0.43,1303.99,0.767,53.2,24.4,602.21,49.66
2026-07-27T01:22:33.805,RT_20260727_012232_000284,,real_time_webcam,2.93,CardBoard,0.935277,5.23,150.57,CardBoard,0.997322,5.16,674.96,Paper,0.840828,5.26,465.97,CardBoard,0.925788,5.14,31.09,CardBoard,CardBoard,0.753726,CardBoard,0.748972,3,4,0.43,1345.44,0.743,57.6,24.4,602.21,49.66
2026-07-27T01:22:35.124,RT_20260727_012233_000285,,real_time_webcam,1.64,Paper,0.483805,5.06,113.87,CardBoard,0.998261,5.39,664.7,Paper,0.761288,5.39,466.72,CardBoard,0.670767,5.15,31.43,CardBoard,CardBoard,0.551776,CardBoard,0.550671,2,4,0.44,1299.69,0.769,53.1,24.4,602.21,50.15
2026-07-27T01:22:36.491,RT_20260727_012235_000286,,real_time_webcam,1.72,CardBoard,0.81728,5.78,145.55,CardBoard,0.992875,5.15,675.5,Paper,0.968424,5.19,469.29,CardBoard,0.820937,5.15,31.54,CardBoard,CardBoard,0.66478,CardBoard,0.660626,3,4,0.49,1345.72,0.743,57.8,24.4,602.21,50.15
2026-07-27T01:22:37.820,RT_20260727_012236_000287,,real_time_webcam,1.6,CardBoard,0.604065,5.15,114.89,CardBoard,0.993585,5.44,675.46,Paper,0.926877,5.31,465.33,CardBoard,0.84981,5.32,31.19,CardBoard,CardBoard,0.629211,CardBoard,0.624833,3,4,0.43,1310.13,0.763,53.4,24.4,602.21,49.66
2026-07-27T01:22:39.179,RT_20260727_012237_000288,,real_time_webcam,1.72,CardBoard,0.550024,5.78,148.36,CardBoard,0.998784,5.33,665.88,Paper,0.960931,5.1,468.5,CardBoard,0.764169,5.24,31.08,CardBoard,CardBoard,0.586312,CardBoard,0.582976,3,4,0.45,1337.39,0.748,57.1,24.4,602.21,50.15
2026-07-27T01:22:40.498,RT_20260727_012239_000289,,real_time_webcam,1.53,CardBoard,0.54306,5.15,115.16,CardBoard,0.998385,5.38,666.08,Paper,0.979232,5.32,462.8,CardBoard,0.874969,5.35,32.13,CardBoard,CardBoard,0.608702,CardBoard,0.60361,3,4,0.42,1299.48,0.77,52.7,24.4,602.21,49.66
2026-07-27T01:22:41.853,RT_20260727_012240_000290,,real_time_webcam,3.18,CardBoard,0.594539,5.27,145.13,CardBoard,0.99003,5.28,663.69,Paper,0.962879,4.89,468.95,CardBoard,0.732173,5.17,31.36,CardBoard,CardBoard,0.587287,CardBoard,0.58438,3,4,0.44,1331.84,0.751,57.0,24.4,602.21,49.66
2026-07-27T01:22:43.173,RT_20260727_012241_000291,,real_time_webcam,1.52,CardBoard,0.807798,5.13,113.94,CardBoard,0.994984,5.37,665.91,Paper,0.920536,5.29,464.52,CardBoard,0.825164,5.41,32.97,CardBoard,CardBoard,0.676075,CardBoard,0.672203,3,4,0.43,1300.6,0.769,53.4,24.4,602.21,50.15
